4061815	11_CAO_1183(91)	BHQ-3	Spacer C3	MSnot ok: TSwrong mass -600, no bhq3 sd 03/26/14 sd
4061882	11_CAO_1183(91)	BHQ-3	Spacer C3	MSnot ok: TSwrong mass -600, no bhq3 sd 03/26/14 sd
4072620	TM-Kanamycin - F			
4072621	TM-Kanamycin - R			
4072619	TM-Kanamycin - P1	FAM	BHQ-1	
4068813	PRRSV-EU-Pro	CAL Fluor Orange 560	BHQ-1	wobble
4061753	31_CAO_1238(306)-1	BHQ-3	Spacer C3	MS not ok: TSlow yield at ODs lucyr 3/26/14
4061769	31_CAO_1238(306)-1	BHQ-3	Spacer C3	MS not ok: TSlow yield at ODs lucyr 3/26/14
4070503	VIM CONSENSUS_Probe	CAL Fluor Red 610	BHQ-2	
4070984	NV_G1_ORF_PF5412	CAL Fluor Red 610	BHQ-2	
4070985	NV-G2_ORF_PF5045	CAL Fluor Red 610	BHQ-2	wobble
4069379	Stx1P990	Quasar 670	BHQ-3	
4067917	Bindingassayprobe			
4069033	RS7975232_P2	CAL Fluor Gold 540	BHQ-1	no CG: TS
4069008	MTHFR_P2	CAL Fluor Orange 560	BHQ-1	
4069448	SCN-Wt-CO560	CAL Fluor Orange 560	BHQ-1	
4072684	ARG1m_1		C3-Fluorescein	
4072685	ARG1m_2		C3-Fluorescein	
4072687	ARG1m_3		C3-Fluorescein	
4072688	ARG1m_4		C3-Fluorescein	
4072689	ARG1m_5		C3-Fluorescein	
4072690	ARG1m_6		C3-Fluorescein	
4072691	ARG1m_7		C3-Fluorescein	
4072692	ARG1m_8		C3-Fluorescein	
4072693	ARG1m_9		C3-Fluorescein	
4072694	ARG1m_10		C3-Fluorescein	
4072695	ARG1m_11		C3-Fluorescein	
4072696	ARG1m_12		C3-Fluorescein	
4072697	ARG1m_13		C3-Fluorescein	
4072698	ARG1m_14		C3-Fluorescein	
4072699	ARG1m_15		C3-Fluorescein	
4072700	ARG1m_16		C3-Fluorescein	
4072701	ARG1m_17		C3-Fluorescein	
4072702	ARG1m_18		C3-Fluorescein	
4072703	ARG1m_19		C3-Fluorescein	
4072704	ARG1m_20		C3-Fluorescein	
4072705	ARG1m_21		C3-Fluorescein	
4072706	ARG1m_22		C3-Fluorescein	
4072707	ARG1m_23		C3-Fluorescein	
4072708	ARG1m_24		C3-Fluorescein	
4072709	ARG1m_25		C3-Fluorescein	
4072710	ARG1m_26		C3-Fluorescein	
4072711	ARG1m_27		C3-Fluorescein	
4072712	ARG1m_28		C3-Fluorescein	
4072713	ARG1m_29		C3-Fluorescein	
4072714	ARG1m_30		C3-Fluorescein	
4072715	ARG1m_31		C3-Fluorescein	
4072716	ARG1m_32		C3-Fluorescein	
4072717	ARG1m_33		C3-Fluorescein	
4072718	ARG1m_34		C3-Fluorescein	
4072719	ARG1m_35		C3-Fluorescein	
4072720	ARG1m_36		C3-Fluorescein	
4072721	ARG1m_37		C3-Fluorescein	
4072722	ARG1m_38		C3-Fluorescein	
4072723	ARG1m_39		C3-Fluorescein	
4072724	ARG1m_40		C3-Fluorescein	
4072725	ARG1m_41		C3-Fluorescein	
4072726	ARG1m_42		C3-Fluorescein	
4072727	ARG1m_43		C3-Fluorescein	
4072728	ARG1m_44		C3-Fluorescein	
4072729	ARG1m_45		C3-Fluorescein	
4072730	ARG1m_46		C3-Fluorescein	
4072731	ARG1m_47		C3-Fluorescein	
4072732	ARG1m_48		C3-Fluorescein	
4072636	ARG1X_1		Quasar 570	
4072637	ARG1X_2		Quasar 570	
4072638	ARG1X_3		Quasar 570	
4072639	ARG1X_4		Quasar 570	
4072640	ARG1X_5		Quasar 570	
4072641	ARG1X_6		Quasar 570	
4072642	ARG1X_7		Quasar 570	
4072643	ARG1X_8		Quasar 570	
4072644	ARG1X_9		Quasar 570	
4072645	ARG1X_10		Quasar 570	
4072646	ARG1X_11		Quasar 570	
4072647	ARG1X_12		Quasar 570	
4072648	ARG1X_13		Quasar 570	
4072649	ARG1X_14		Quasar 570	
4072650	ARG1X_15		Quasar 570	
4072651	ARG1X_16		Quasar 570	
4072652	ARG1X_17		Quasar 570	
4072653	ARG1X_18		Quasar 570	
4072654	ARG1X_19		Quasar 570	
4072655	ARG1X_20		Quasar 570	
4072656	ARG1X_21		Quasar 570	
4072657	ARG1X_22		Quasar 570	
4072658	ARG1X_23		Quasar 570	
4072659	ARG1X_24		Quasar 570	
4072660	ARG1X_25		Quasar 570	
4072661	ARG1X_26		Quasar 570	
4072662	ARG1X_27		Quasar 570	
4072663	ARG1X_28		Quasar 570	
4072664	ARG1X_29		Quasar 570	
4072665	ARG1X_30		Quasar 570	
4072666	ARG1X_31		Quasar 570	
4072667	ARG1X_32		Quasar 570	
4072668	ARG1X_33		Quasar 570	
4072669	ARG1X_34		Quasar 570	
4072670	ARG1X_35		Quasar 570	
4072671	ARG1X_36		Quasar 570	
4072672	ARG1X_37		Quasar 570	
4072673	ARG1X_38		Quasar 570	
4072674	ARG1X_39		Quasar 570	
4072675	ARG1X_40		Quasar 570	
4072676	ARG1X_41		Quasar 570	
4072677	ARG1X_42		Quasar 570	
4072678	ARG1X_43		Quasar 570	
4072679	ARG1X_44		Quasar 570	
4072680	ARG1X_45		Quasar 570	
4072681	ARG1X_46		Quasar 570	
4072682	ARG1X_47		Quasar 570	
4072683	ARG1X_48		Quasar 570	
4072733	RTL_1		Quasar 570	More than 3 stellaris failures
4072734	RTL_2		Quasar 570	More than 3 stellaris failures
4072735	RTL_3		Quasar 570	More than 3 stellaris failures
4072736	RTL_4		Quasar 570	More than 3 stellaris failures
4072737	RTL_5		Quasar 570	More than 3 stellaris failures
4072738	RTL_6		Quasar 570	More than 3 stellaris failures
4072739	RTL_7		Quasar 570	More than 3 stellaris failures
4072740	RTL_8		Quasar 570	More than 3 stellaris failures
4072741	RTL_9		Quasar 570	More than 3 stellaris failures
4072742	RTL_10		Quasar 570	More than 3 stellaris failures
4072743	RTL_11		Quasar 570	More than 3 stellaris failures
4072744	RTL_12		Quasar 570	More than 3 stellaris failures
4072745	RTL_13		Quasar 570	More than 3 stellaris failures
4072746	RTL_14		Quasar 570	More than 3 stellaris failures
4072747	RTL_15		Quasar 570	More than 3 stellaris failures
4072748	RTL_16		Quasar 570	More than 3 stellaris failures
4072954	h18s rRNA_1		Quasar 670	More than 3 stellaris failures
4072955	h18s rRNA_2		Quasar 670	More than 3 stellaris failures
4072956	h18s rRNA_3		Quasar 670	More than 3 stellaris failures
4072957	h18s rRNA_4		Quasar 670	More than 3 stellaris failures
4072958	h18s rRNA_5		Quasar 670	More than 3 stellaris failures
4072959	h18s rRNA_6		Quasar 670	More than 3 stellaris failures
4072960	h18s rRNA_7		Quasar 670	More than 3 stellaris failures
4072961	h18s rRNA_8		Quasar 670	More than 3 stellaris failures
4072962	h18s rRNA_9		Quasar 670	More than 3 stellaris failures
4072963	h18s rRNA_10		Quasar 670	More than 3 stellaris failures
4072964	h18s rRNA_11		Quasar 670	More than 3 stellaris failures
4072965	h18s rRNA_12		Quasar 670	More than 3 stellaris failures
4072966	h18s rRNA_13		Quasar 670	More than 3 stellaris failures
4072967	h18s rRNA_14		Quasar 670	More than 3 stellaris failures
4072968	h18s rRNA_15		Quasar 670	More than 3 stellaris failures
4072969	h18s rRNA_16		Quasar 670	More than 3 stellaris failures
4072970	h18s rRNA_17		Quasar 670	More than 3 stellaris failures
4072971	h18s rRNA_18		Quasar 670	More than 3 stellaris failures
4072972	h18s rRNA_19		Quasar 670	More than 3 stellaris failures
4072973	h18s rRNA_20		Quasar 670	More than 3 stellaris failures
4072974	h18s rRNA_21		Quasar 670	More than 3 stellaris failures
4072975	h18s rRNA_22		Quasar 670	More than 3 stellaris failures
4072976	h18s rRNA_23		Quasar 670	More than 3 stellaris failures
4072977	h18s rRNA_24		Quasar 670	More than 3 stellaris failures
4072978	h18s rRNA_25		Quasar 670	More than 3 stellaris failures
4072979	h18s rRNA_26		Quasar 670	More than 3 stellaris failures
4072980	h18s rRNA_27		Quasar 670	More than 3 stellaris failures
4072981	h18s rRNA_28		Quasar 670	More than 3 stellaris failures
4072982	h18s rRNA_29		Quasar 670	More than 3 stellaris failures
4072983	h18s rRNA_30		Quasar 670	More than 3 stellaris failures
4072984	h18s rRNA_31		Quasar 670	More than 3 stellaris failures
4072985	h18s rRNA_32		Quasar 670	More than 3 stellaris failures
4072986	h18s rRNA_33		Quasar 670	More than 3 stellaris failures
4072987	h18s rRNA_34		Quasar 670	More than 3 stellaris failures
4072988	h18s rRNA_35		Quasar 670	More than 3 stellaris failures
4072989	h18s rRNA_36		Quasar 670	More than 3 stellaris failures
4072990	h18s rRNA_37		Quasar 670	More than 3 stellaris failures
4072991	h18s rRNA_38		Quasar 670	More than 3 stellaris failures
4072992	h18s rRNA_39		Quasar 670	More than 3 stellaris failures
4072993	h18s rRNA_40		Quasar 670	More than 3 stellaris failures
4072994	h18s rRNA_41		Quasar 670	More than 3 stellaris failures
4072995	h18s rRNA_42		Quasar 670	More than 3 stellaris failures
4072996	h18s rRNA_43		Quasar 670	More than 3 stellaris failures
4072997	h18s rRNA_44		Quasar 670	More than 3 stellaris failures
4072998	h18s rRNA_45		Quasar 670	More than 3 stellaris failures
4072999	h18s rRNA_46		Quasar 670	More than 3 stellaris failures
4073000	h18s rRNA_47		Quasar 670	More than 3 stellaris failures
4073001	h18s rRNA_48		Quasar 670	More than 3 stellaris failures
4072879	IC-159-P		Spacer C3	MS ok: TS 040114low yield - 03/27/14 sm
4072890	IC-159-P		Spacer C3	MS ok: TS 040114low yield - 03/27/14 sm
4072901	IC-159-P		Spacer C3	low yield - 03/27/14 sm
4072912	IC-159-P		Spacer C3	No FLPlow yield - 03/27/14 sm
4072923	IC-159-P		Spacer C3	MS ok: TS 040114low yield - 03/27/14 sm
4072934	IC-159-P		Spacer C3	low yield - 03/27/14 sm
4072871	UU-32-1-P		Spacer C3	low yield - 03/27/14 sm
4072874	MH-148-P		Spacer C3	low yield - 03/27/14 sm
4072882	UU-32-1-P		Spacer C3	low yield - 03/27/14 sm
4072885	MH-148-P		Spacer C3	low yield - 03/27/14 sm
4072893	UU-32-1-P		Spacer C3	MS ok: TS 040114low yield - 03/27/14 sm
4072896	MH-148-P		Spacer C3	MS ok: TS 040114low yield - 03/27/14 sm
4072904	UU-32-1-P		Spacer C3	low yield - 03/27/14 sm
4072907	MH-148-P		Spacer C3	low yield - 03/27/14 sm
4072915	UU-32-1-P		Spacer C3	low yield - 03/27/14 sm
4072918	MH-148-P		Spacer C3	low yield - 03/27/14 sm
4072926	UU-32-1-P		Spacer C3	low yield - 03/27/14 sm
4072929	MH-148-P		Spacer C3	low yield - 03/27/14 sm
4072870	UU-32-P		Spacer C3	low yield - 03/27/14 sm
4072875	NG-80-P		Spacer C3	low yield - 03/27/14 sm
4072877	CT(PR4198)-93-P		Spacer C3	low yield - 03/27/14 sm
4072878	CT-gyrB-PF85-P		Spacer C3	low yield - 03/27/14 sm
4072880	TV-2-P		Spacer C3	low yield - 03/27/14 sm
4072881	UU-32-P		Spacer C3	MS is not ok: TS 040114low yield - 03/27/14 sm
4072886	NG-80-P		Spacer C3	low yield - 03/27/14 sm
4072888	CT(PR4198)-93-P		Spacer C3	low yield - 03/27/14 sm
4072889	CT-gyrB-PF85-P		Spacer C3	low yield - 03/27/14 sm
4072891	TV-2-P		Spacer C3	low yield - 03/27/14 sm
4072892	UU-32-P		Spacer C3	low yield - 03/27/14 sm
4072897	NG-80-P		Spacer C3	low yield - 03/27/14 sm
4072899	CT(PR4198)-93-P		Spacer C3	purity
4072900	CT-gyrB-PF85-P		Spacer C3	low yield - 03/27/14 sm
4072902	TV-2-P		Spacer C3	low yield - 03/27/14 sm
4072903	UU-32-P		Spacer C3	low yield - 03/27/14 sm
4072908	NG-80-P		Spacer C3	low yield - 03/27/14 sm
4072910	CT(PR4198)-93-P		Spacer C3	low yield - 03/27/14 sm
4072911	CT-gyrB-PF85-P		Spacer C3	low yield - 03/27/14 sm
4072913	TV-2-P		Spacer C3	low yield - 03/27/14 sm
4072914	UU-32-P		Spacer C3	MS Not OK per Jared J.;low yield - 03/27/14 sm
4072919	NG-80-P		Spacer C3	purity
4072921	CT(PR4198)-93-P		Spacer C3	low yield - 03/27/14 sm
4072922	CT-gyrB-PF85-P		Spacer C3	low yield - 03/27/14 sm
4072924	TV-2-P		Spacer C3	low yield - 03/27/14 sm
4072925	UU-32-P		Spacer C3	low yield - 03/27/14 sm
4072930	NG-80-P		Spacer C3	low yield - 03/27/14 sm
4072932	CT(PR4198)-93-P		Spacer C3	low yield - 03/27/14 sm
4072933	CT-gyrB-PF85-P		Spacer C3	low yield - 03/27/14 sm
4072935	TV-2-P		Spacer C3	low yield - 03/27/14 sm
4072872	UP-13-P		Spacer C3	low yield - 03/27/14 sm
4072873	MG-7-2-P		Spacer C3	low yield - 03/27/14 sm
4072876	NG-Mngo-PR432-P110-1		Spacer C3	low yield - 03/27/14 sm
4072883	UP-13-P		Spacer C3	low yield - 03/27/14 sm
4072884	MG-7-2-P		Spacer C3	low yield - 03/27/14 sm
4072887	NG-Mngo-PR432-P110-1		Spacer C3	low yield - 03/27/14 sm
4072894	UP-13-P		Spacer C3	purity
4072895	MG-7-2-P		Spacer C3	low yield - 03/27/14 sm
4072898	NG-Mngo-PR432-P110-1		Spacer C3	MS ok: TS 040114low yield - 03/27/14 sm
4072905	UP-13-P		Spacer C3	low yield - 03/27/14 sm
4072906	MG-7-2-P		Spacer C3	low yield - 03/27/14 sm
4072909	NG-Mngo-PR432-P110-1		Spacer C3	low yield - 03/27/14 sm
4072916	UP-13-P		Spacer C3	low yield - 03/27/14 sm
4072917	MG-7-2-P		Spacer C3	low yield - 03/27/14 sm
4072920	NG-Mngo-PR432-P110-1		Spacer C3	purity
4072927	UP-13-P		Spacer C3	MS Failure:  3/28/2014
4072928	MG-7-2-P		Spacer C3	low yield - 03/27/14 sm
4072931	NG-Mngo-PR432-P110-1		Spacer C3	flushed  dw
4073002	Map2Q570_1		Quasar 570	
4073003	Map2Q570_2		Quasar 570	
4073004	Map2Q570_3		Quasar 570	
4073005	Map2Q570_4		Quasar 570	
4073006	Map2Q570_5		Quasar 570	
4073007	Map2Q570_6		Quasar 570	
4073008	Map2Q570_7		Quasar 570	
4073009	Map2Q570_8		Quasar 570	
4073010	Map2Q570_9		Quasar 570	
4073011	Map2Q570_10		Quasar 570	
4073012	Map2Q570_11		Quasar 570	
4073013	Map2Q570_12		Quasar 570	
4073014	Map2Q570_13		Quasar 570	
4073015	Map2Q570_14		Quasar 570	
4073016	Map2Q570_15		Quasar 570	
4073017	Map2Q570_16		Quasar 570	
4073018	Map2Q570_17		Quasar 570	
4073019	Map2Q570_18		Quasar 570	
4073020	Map2Q570_19		Quasar 570	
4073021	Map2Q570_20		Quasar 570	
4073022	Map2Q570_21		Quasar 570	
4073023	Map2Q570_22		Quasar 570	
4073024	Map2Q570_23		Quasar 570	
4073025	Map2Q570_24		Quasar 570	
4073026	Map2Q570_25		Quasar 570	
4073027	Map2Q570_26		Quasar 570	
4073028	Map2Q570_27		Quasar 570	
4073029	Map2Q570_28		Quasar 570	
4073030	Map2Q570_29		Quasar 570	
4073031	Map2Q570_30		Quasar 570	
4073032	Map2Q570_31		Quasar 570	
4073033	Map2Q570_32		Quasar 570	
4073034	Map2Q570_33		Quasar 570	
4073035	Map2Q570_34		Quasar 570	
4073036	Map2Q570_35		Quasar 570	
4073037	Map2Q570_36		Quasar 570	
4073038	Map2Q570_37		Quasar 570	
4073039	Map2Q570_38		Quasar 570	
4073040	Map2Q570_39		Quasar 570	
4073041	Map2Q570_40		Quasar 570	
4073042	Map2Q570_41		Quasar 570	
4073043	Map2Q570_42		Quasar 570	
4073044	Map2Q570_43		Quasar 570	
4073045	Map2Q570_44		Quasar 570	
4073046	Map2Q570_45		Quasar 570	
4073047	Map2Q570_46		Quasar 570	
4073048	Map2Q570_47		Quasar 570	
4073049	Map2Q570_48		Quasar 570	
4073050	Tomm70aTAMRA_1		TAMRA-C9	
4073051	Tomm70aTAMRA_2		TAMRA-C9	
4073052	Tomm70aTAMRA_3		TAMRA-C9	
4073053	Tomm70aTAMRA_4		TAMRA-C9	
4073054	Tomm70aTAMRA_5		TAMRA-C9	
4073055	Tomm70aTAMRA_6		TAMRA-C9	
4073056	Tomm70aTAMRA_7		TAMRA-C9	
4073057	Tomm70aTAMRA_8		TAMRA-C9	
4073058	Tomm70aTAMRA_9		TAMRA-C9	
4073059	Tomm70aTAMRA_10		TAMRA-C9	
4073060	Tomm70aTAMRA_11		TAMRA-C9	
4073061	Tomm70aTAMRA_12		TAMRA-C9	
4073062	Tomm70aTAMRA_13		TAMRA-C9	
4073063	Tomm70aTAMRA_14		TAMRA-C9	
4073064	Tomm70aTAMRA_15		TAMRA-C9	
4073065	Tomm70aTAMRA_16		TAMRA-C9	
4073066	Tomm70aTAMRA_17		TAMRA-C9	
4073067	Tomm70aTAMRA_18		TAMRA-C9	
4073068	Tomm70aTAMRA_19		TAMRA-C9	
4073069	Tomm70aTAMRA_20		TAMRA-C9	
4073070	Tomm70aTAMRA_21		TAMRA-C9	
4073071	Tomm70aTAMRA_22		TAMRA-C9	
4073072	Tomm70aTAMRA_23		TAMRA-C9	
4073073	Tomm70aTAMRA_24		TAMRA-C9	
4073074	Tomm70aTAMRA_25		TAMRA-C9	
4073075	Tomm70aTAMRA_26		TAMRA-C9	
4073076	Tomm70aTAMRA_27		TAMRA-C9	
4073077	Tomm70aTAMRA_28		TAMRA-C9	
4073078	Tomm70aTAMRA_29		TAMRA-C9	
4073079	Tomm70aTAMRA_30		TAMRA-C9	
4073080	Tomm70aTAMRA_31		TAMRA-C9	
4073081	Tomm70aTAMRA_32		TAMRA-C9	
4073082	Tomm70aTAMRA_33		TAMRA-C9	
4073083	Tomm70aTAMRA_34		TAMRA-C9	
4073084	Tomm70aTAMRA_35		TAMRA-C9	
4073085	Tomm70aTAMRA_36		TAMRA-C9	
4073086	Tomm70aTAMRA_37		TAMRA-C9	
4073087	Tomm70aTAMRA_38		TAMRA-C9	
4073088	Tomm70aTAMRA_39		TAMRA-C9	
4073089	Tomm70aTAMRA_40		TAMRA-C9	
4073090	Tomm70aTAMRA_41		TAMRA-C9	
4073091	Tomm70aTAMRA_42		TAMRA-C9	
4073092	Tomm70aTAMRA_43		TAMRA-C9	
4073093	Tomm70aTAMRA_44		TAMRA-C9	
4073094	Tomm70aTAMRA_45		TAMRA-C9	
4073095	Tomm70aTAMRA_46		TAMRA-C9	
4073096	Tomm70aTAMRA_47		TAMRA-C9	
4073097	Tomm70aTAMRA_48		TAMRA-C9	
4073141	MecA-2 reverse primer			
4065852	ILM Index 40			+155
4071300	SLC15A3_P1	FAM	BHQ-1	MS ok: TSReassign for lh purposes 03/25/14 kt
4071303	SLC15A4_P1	FAM	BHQ-1	
4073136	mouse PAR-2	FAM	TAMRA	
4073137	mouse PAR-2	FAM	TAMRA	
4073178	TEK 7329FT	FAM	TAMRA	
4073179	TEK 7334FT	FAM	TAMRA	
4069385	Cog 2R			
4061704	31_CAO_1238(306)-1	BHQ-3	Spacer C3	MS not ok: TSlow yield at ODs lucyr 3/26/14
4061830	11_CAO_1183(91)	BHQ-3	Spacer C3	MS not ok: TSlow yield at ODs lucyr 3/26/14
4061871	11_CAO_1183(91)	BHQ-3	Spacer C3	Low Yield at ODs 03/25/14 mrr
4073143	femA-sa-probe C540	CAL Fluor Gold 540	BHQ-1	MS not ok: TSLow Yield at ODs 03/27/14 mrr
4073162	Universal-Bac16S	HEX	BHQ-1	
4073158	RSVP	CAL Fluor Red 610	BHQ-2	
4073161	AFP	CAL Fluor Red 610	BHQ-2	
4073144	Sequi probe Q670	Quasar 670	BHQ-2	
4073142	mecA probe Q705	Quasar 705	BHQ-2	
4064375	438fb	6-FAM		MS not ok: TSLow Yield at Ods 03/27/14 mrr
4054753	460U0314			
4065812	ILM Universal Adapter			mixed N-1's: TS
4064361	CSr1			
4061761	31_CAO_1238(306)-1	BHQ-3	Spacer C3	MS not ok: TSlow yield at ODs lucyr 3/26/14
4069445	UR1-FAM	DABCYL	T(C6-Amino)	MS Failure:  3/28/2014
4073232	Pan-Myco-SP	FAM		
4073156	RSVF			
4073156	RSVF			
4073156	RSVF			
4073157	RSVR			
4073157	RSVR			
4073157	RSVR			wobble
4073159	AVF			
4073159	AVF			
4073159	AVF			
4073160	AFR			
4073160	AFR			
4073160	AFR			
4073223	(2225) 25209			
4073223	(2225) 25209			
4073223	(2225) 25209			
4073224	(2225) 25210			
4073224	(2225) 25210			
4073224	(2225) 25210			
4073226	FE09654			
4073226	FE09654			
4073226	FE09654			
4073227	FE09655			
4073227	FE09655			
4073227	FE09655			
4073229	FE09657			
4073229	FE09657			
4073229	FE09657			
4073127	AP1017			
4073128	AP1018			
4073130	AP1115			
4073131	AP1116			
4073132	AP1118			
4073133	AP1119			
4073134	AP1120			
4073135	AP1126			
4073180	TEK 7327			
4073181	TEK 7332			
4073182	TEK 7328			
4073183	TEK 7333			
4070495	937F			
4070496	927F			
4070497	1071R			
4070498	1070R			
4073100	5672 bumper F			
4073101	5672 bumper R			
4073102	5672_F4.5'4 NtAlwI			
4073104	stx2R-A			
4073163	Universal-Bac16S-F			
4073164	Universal-Bac16S-R			
4073165	Universal-Bac 342F			G-Rich Incomplete Deprotection
4073166	Universal-Bac 806R			
4073167	rpo-F			
4073168	rpo-R			
4073169	hsp-F			
4073170	hsp-R			
4073098	5672_P2.IC.FluB.MB4.3'del			
4073124	VP_human FAM	FAM	BHQ-1	
4073125	VP_universal FAM	FAM	BHQ-1	
4073126	VP_mouse FAM	FAM	BHQ-1	
4073146	AID6_Probe4	FAM	BHQ-1	
4073147	AID6_Probe5	FAM	BHQ-1	
4073148	CD79a_Probe1	FAM	BHQ-1	
4073149	CD79a_Probe2	FAM	BHQ-1	
4073150	CD79b_Probe1	FAM	BHQ-1	
4073151	CD79b_Probe2	FAM	BHQ-1	
4073152	CD79b_Probe3	FAM	BHQ-1	
4073213	ZM-P0006-FAM	FAM	BHQ-1	
4073214	ZM-P0007-FAM	FAM	BHQ-1	
4073231	PDCo-Pr2	FAM	BHQ-1	
4073209	ZM-P0001-FAM	FAM	BHQ-1	
4073210	ZM-P0003-FAM	FAM	BHQ-1	
4073225	(2225) 25211	FAM	BHQ-1	
4073228	FE09656	FAM	BHQ-1	
4073230	FE09658	FAM	BHQ-1	
4071231	7176D_R			
4071243	7150hD_R			
4073145	ASSVd-P2	FAM	BHQ-1	+61
4073207	TA-P0001-FAM	FAM	BHQ-1	
4073235	TRZM1F1			
4073236	TRZM1F2			
4073237	TRZM1F3			
4073238	TRZM1R1			
4073239	TRZM1R2			
4073240	TRZM1R3			
4073243	TRZM2F1			
4073244	TRZM2F2			
4073245	TRZM2R1			
4073246	TRZM2R2			
4073249	TRZY1F1			
4073250	TRZY1F2			
4073251	TRZY1R1			
4073252	TRZY1R2			
4073255	TRZY2F1			
4073256	TRZY2F2			
4073257	TRZY2R1			
4073258	TRZY2R2			
4073261	TRZY3F1			
4073262	TRZY3F2			
4073263	TRZY3R1			
4073264	TRZY3R2			
4073267	TRZY4F1			
4073268	TRZY4F2			
4073269	TRZY4R1			
4073270	TRZY4R2			
4073273	TREM2F1			
4073274	TREM2R1			
4073275	TREM1F1			
4073276	TREM1R1			
4073279	TREM3R1			
4073280	TREM3F1			
4073281	TREM1F1			
4073282	TREM1R1			
4073285	TREM4F1			
4073286	TREM4R1			
4073287	TREM1F1			
4073288	TREM1R1			
4073291	TREM5F1			
4073292	TREM5R1			
4073293	TREM1F1			
4073294	TREM1R1			
4073297	TREM6F1			
4073298	TREM6R1			
4073299	TREM1F1			
4073300	TREM1R1			
4073303	TREM7F1			
4073304	TREM7R1			
4073305	TREM1F1			
4073306	TREM1R1			
4073309	TREM8F1			
4073310	TREM8R1			
4073311	TREM1F1			
4073312	TREM1R1			
4073315	TREM11F1			
4073316	TREM11R1			
4073317	TREM1F1			
4073318	TREM1R1			
4073233	TRZM1FM	FAM	BHQ-1	
4073241	TRZM2FM	FAM	BHQ-1	
4073247	TRZY1FM	FAM	BHQ-1	
4073253	TRZY2FM	FAM	BHQ-1	
4073259	TRZY3FM	FAM	BHQ-1	
4073265	TRZY4FM	FAM	BHQ-1	
4073271	TREM2A1FM	FAM	BHQ-1	
4073277	TREM3A1FM	FAM	BHQ-1	
4073283	TREM4A1FM	FAM	BHQ-1	
4073289	TREM5A1FM	FAM	BHQ-1	
4073295	TREM6A1FM	FAM	BHQ-1	
4073301	TREM7A1FM	FAM	BHQ-1	
4073307	TREM8A1FM	FAM	BHQ-1	Flushed PRP D4-1; BC
4073313	TREM11A1FM	FAM	BHQ-1	
4071909	SinvA.F1			
4071910	SinvA.R1			
4071911	SinvA2.F1			
4071912	SinvA2.F2			
4071913	SinvA2.R1			
4073173	RR2_jnc1_For5			
4073174	Lt2.F1			
4073175	Lt2.F2			
4073176	Lt2.R1			
4073177	Lt2.R2			
4068062	SB0072AA2VC	TET	BHQ-1	
4068198	SR1033A2TT	TET	BHQ-1	
4068202	SR438A2TT	TET	BHQ-1	
4068310	ST2422A2TT	TET	BHQ-1	
4068077	SB0282AA1FM	FAM	BHQ-1	
4068197	SR1033A1FM	FAM	BHQ-1	
4068201	SR438A1FM	FAM	BHQ-1	
4068269	SR870A1FM	FAM	BHQ-1	
4068297	ST1593A1FM	FAM	BHQ-1	
4068301	ST2415A1FM	FAM	BHQ-1	
4068305	ST2421A1FM	FAM	BHQ-1	
4068309	ST2422A1FM	FAM	BHQ-1	
4070695	SR1006A2TT	TET	BHQ-1	
4073138	14593-SA		Phos	
4073139	14594-SA		Phos	
4073140	14595-SA		Phos	
4073208	TA-P0002-TET	TET	BHQ-1	
4068434	SGAG22			Reassign for LQ purposes LR 3/27/14
4068433	SGAG21			MS ok: TSlow yield 03/28/14 sd
4073322	SB1041F1			
4073326	SB715F1			
4073330	SB716F1			
4073334	SB722F1			
4073338	SB735F1			
4073342	SB740F1			
4073346	SB833F1			N-1: TS
4073350	SB895F1			MS ok: TSLow yield BL 03/26/14
4073354	SB901F1			
4073358	SB907R1			
4073362	SB916R1			
4073366	SB917R1			
4073370	SB962R1			
4073374	SB966R1			
4073378	SF3240F1			synthesis failure: TS
4073382	SF3532F1			MS ok: TSLow yield BL 03/26/14
4073386	SR499F1			
4073390	SR544R1			
4073394	SR572F1			
4073398	SR609R1			
4073402	SR617R1			
4073406	SR774F1			
4073410	SR798R1			synthesis failure: TS
4073414	SR827F1			MS ok: TSLow yield BL 03/26/14
4073418	SR873R1			
4073422	SR908R1			
4073426	SR924F1			
4073430	SR944R1			
4073434	SB1041F1			
4073438	SB715F1			
4073442	SB716F1			MS ok: TSLow yield BL 03/26/14
4073446	SB722F1			synthesis failure: TS
4073450	SB735F1			
4073454	SB740F1			
4073458	SB833F1			
4073462	SB895F1			
4073466	SB901F1			
4073470	SB907R1			
4073474	SB916R1			
4073478	SB917R1			
4073482	SB962R1			
4073486	SB966R1			
4073490	SF3240F1			
4073494	SF3532F1			
4073498	SR499F1			
4073502	SR544R1			
4073506	SR572F1			synthesis failure: TS
4073510	SR609R1			MS ok: TSLow yield BL 03/26/14
4073514	SR617R1			
4073518	SR774F1			
4073522	SR798R1			
4073526	SR827F1			
4073530	SR873R1			
4073534	SR908R1			
4073538	SR924F1			
4073542	SR944R1			
4073546	SB1041F1			
4073550	SB715F1			
4073554	SB716F1			
4073558	SB722F1			
4073562	SB735F1			
4073566	SB740F1			
4073570	SB833F1			synthesis failure: TS
4073574	SB895F1			MS ok: TSLow yield BL 03/26/14
4073578	SB901F1			
4073582	SB907R1			
4073586	SB916R1			
4073590	SB917R1			
4073594	SB962R1			
4073598	SB966R1			
